City,Date,TempMin,TempMax,TempAvg,FeelsLike,Humidity,WindSpeed,Pressure,CloudCover,Rainfall,Weather
Meerut,2026-08-17,25.1,34.9,28.4,31.5,80,3.6,1001,89,8.4,Rain
Meerut,2026-08-18,24.6,29.7,26.8,29.3,89,3,1003,91,14,Clouds
Bareilly,2026-08-16,24.9,32.3,27.5,30.8,86,3,1000,97,38.3,Rain
Bareilly,2026-08-17,24.4,27.3,25.5,26.8,93,2.4,1002,100,11.9,Rain
Bareilly,2026-08-18,24.8,30.1,26.8,29.4,88,3.9,1003,90,8.5,Rain
Moradabad,2026-08-16,25.1,32.7,28.4,32.1,83,3.4,1000,96,23,Rain
Moradabad,2026-08-17,24.1,29.7,25.9,27.8,92,3.4,1002,99,27.2,Rain
Moradabad,2026-08-18,24.2,30.5,26.7,29.2,89,3.4,1003,92,9.1,Rain
Aligarh,2026-08-16,25.5,34,28.8,32,76,5.1,1000,97,14.4,Clouds
Aligarh,2026-08-17,25.3,34.7,28.4,31.8,78,4,1001,98,6.1,Rain
Aligarh,2026-08-18,24.8,28.6,26.2,28,89,2.1,1003,97,23,Rain
Gorakhpur,2026-08-16,30.5,38.9,34.7,37.7,44,4.7,999,31,0,Clear
Gorakhpur,2026-08-17,30.2,38.1,34.2,37,45,4.7,999,8,0.5,Clear
Gorakhpur,2026-08-18,29.1,36,32.7,36.8,56,4.1,1001,47,0.1,Rain
Jhansi,2026-08-16,23.9,28.9,26.2,27.9,86,4,1003,99,11.4,Rain
Jhansi,2026-08-17,24.3,27.6,25.8,26.8,82,4.6,1004,100,0.8,Clouds
Jhansi,2026-08-18,23,24.5,23.8,24.7,93,4.8,1005,100,28.7,Rain
Mathura,2026-08-16,25.7,33.1,28.1,31.1,77,4.6,1001,99,17.6,Rain
Mathura,2026-08-17,25.8,34.3,29.8,33.2,69,3.7,1001,98,5.6,Rain
Mathura,2026-08-18,25.3,26.9,26.1,27.3,87,3,1003,100,9,Rain
Saharanpur,2026-08-16,24.9,34.4,28.5,32.2,84,3.1,999,86,28.9,Rain
Saharanpur,2026-08-17,24.2,33.2,27.7,31.2,84,3.7,1001,71,24.4,Rain
Saharanpur,2026-08-18,23.9,28.1,26,28.2,88,3.5,1004,84,5.8,Rain
Firozabad,2026-08-16,25.3,27.4,26.4,27.2,85,3.6,1002,100,16.7,Rain
Firozabad,2026-08-17,24.9,28,26.1,28,88,3.9,1002,100,26.4,Rain
Firozabad,2026-08-18,24.6,26.7,25.3,26.6,92,3.6,1003,99,39.2,Rain
Muzaffarnagar,2026-08-16,25,35.2,29.2,33.2,82,2.6,999,93,10.1,Clouds
Muzaffarnagar,2026-08-17,24.3,33.3,27.7,31.4,86,3.2,1001,85,19.5,Rain
Muzaffarnagar,2026-08-18,24.1,29.8,26.2,28.7,89,3.2,1003,88,4.8,Rain
Ayodhya,2026-08-16,25.6,30.3,27.3,30,88,3,1001,100,28.8,Rain
Ayodhya,2026-08-17,24.8,25.3,25.1,26.2,96,1.3,1002,100,50.6,Rain
Ayodhya,2026-08-18,24.4,26.7,25.6,26.1,92,2,1004,99,17.1,Rain
Shahjahanpur,2026-08-16,24.7,27.6,26.1,27.9,92,3.5,1001,99,36.8,Rain
Shahjahanpur,2026-08-17,24.4,25.4,24.9,25.9,96,2.7,1002,100,47.6,Rain
Shahjahanpur,2026-08-18,24.8,28.9,26.5,29.1,90,3.5,1003,84,6.3,Rain
Rampur,2026-08-16,25,32.1,27.8,31.5,86,3.5,1000,98,27.9,Rain
Rampur,2026-08-17,24.1,27.8,25.6,27.2,92,3.1,1002,100,19.6,Rain
Rampur,2026-08-18,24.2,30.5,26.8,29.6,88,3.6,1003,91,10.9,Rain
Lucknow,2026-08-19,28.8,35.8,31.8,33.8,70,4.1,1005,21,0,Clear
Lucknow,2026-08-20,28.5,35.5,31.5,33.5,58,7,1004,14,0,Clouds
Lucknow,2026-08-21,29.3,36.3,32.3,34.3,84,7.8,1007,59,0,Haze
Lucknow,2026-08-22,28.1,35.1,31.1,33.1,58,3.7,1001,40,0,Haze
Kanpur,2026-08-19,29.5,36.5,32.5,34.5,54,4.6,1000,66,0,Mist
Kanpur,2026-08-20,32,39,35,37,65,5.8,1000,36,0,Clouds
Kanpur,2026-08-21,32.7,39.7,35.7,37.7,79,5.1,1009,41,0,Clear
Kanpur,2026-08-22,31.8,38.8,34.8,36.8,73,6,1010,50,0,Mist
Agra,2026-08-19,30.6,37.6,33.6,35.6,84,6.5,1013,49,0,Clouds
Agra,2026-08-20,31.9,38.9,34.9,36.9,77,7.6,1014,44,5.5,Rain
Agra,2026-08-21,31.3,38.3,34.3,36.3,65,6.3,1016,34,0,Mist
Agra,2026-08-22,31.3,38.3,34.3,36.3,59,6.6,1004,50,0,Haze
Varanasi,2026-08-19,30.6,37.6,33.6,35.6,72,4.8,1010,1,0,Haze
Varanasi,2026-08-20,29.8,36.8,32.8,34.8,80,6.7,1005,44,0,Mist
Varanasi,2026-08-21,28.5,35.5,31.5,33.5,81,3.3,1002,14,0,Haze
Varanasi,2026-08-22,27.7,34.7,30.7,32.7,76,7.3,1007,53,0,Clear
Prayagraj,2026-08-19,30.4,37.4,33.4,35.4,50,4.5,1005,52,0,Clear
Prayagraj,2026-08-20,34.6,41.6,37.6,39.6,75,5.2,1006,3,0,Mist
Prayagraj,2026-08-21,33.4,40.4,36.4,38.4,61,5.1,1008,54,0,Clear
Prayagraj,2026-08-22,29.6,36.6,32.6,34.6,75,6,1010,35,0,Clear
Ghaziabad,2026-08-19,33.3,40.3,36.3,38.3,78,6.7,1012,25,8.3,Rain
Ghaziabad,2026-08-20,29.5,36.5,32.5,34.5,76,5,1014,1,0,Mist
Ghaziabad,2026-08-21,32.3,39.3,35.3,37.3,58,6.8,1006,16,13.1,Rain
Ghaziabad,2026-08-22,30.7,37.7,33.7,35.7,57,4.4,1006,21,0,Clouds
Noida,2026-08-19,33.6,40.6,36.6,38.6,59,2.4,1013,64,0,Clear
Noida,2026-08-20,30.6,37.6,33.6,35.6,83,3.8,1015,49,0,Mist
Noida,2026-08-21,32.4,39.4,35.4,37.4,73,6.3,1006,56,0,Clear
Noida,2026-08-22,29.4,36.4,32.4,34.4,77,3.6,1011,13,0,Haze
Meerut,2026-08-19,29.2,36.2,32.2,34.2,73,6,1006,48,9.2,Rain
Meerut,2026-08-20,31.4,38.4,34.4,36.4,63,7.4,1005,43,0,Mist
Meerut,2026-08-21,30.3,37.3,33.3,35.3,82,3.4,1013,50,0,Clouds
Meerut,2026-08-22,27.3,34.3,30.3,32.3,65,2,1003,61,0,Clouds
Bareilly,2026-08-19,30.5,37.5,33.5,35.5,70,5.8,1014,19,0,Mist
Bareilly,2026-08-20,32.5,39.5,35.5,37.5,57,5.6,1011,2,14.9,Rain
Bareilly,2026-08-21,28.8,35.8,31.8,33.8,73,3.4,1011,68,14.3,Rain
Bareilly,2026-08-22,29.6,36.6,32.6,34.6,55,5.4,1009,53,0.4,Rain
Moradabad,2026-08-19,31.3,38.3,34.3,36.3,73,6.3,1016,2,13.4,Rain
Moradabad,2026-08-20,29.3,36.3,32.3,34.3,58,7.2,1009,26,0,Clouds
Moradabad,2026-08-21,32.5,39.5,35.5,37.5,84,3.6,1015,2,0,Clouds
Moradabad,2026-08-22,28.8,35.8,31.8,33.8,79,5.5,1004,22,0,Clear
Aligarh,2026-08-19,29.2,36.2,32.2,34.2,51,5.2,1003,66,0,Mist
Aligarh,2026-08-20,33.9,40.9,36.9,38.9,71,4.5,1014,57,0,Clouds
Aligarh,2026-08-21,30.9,37.9,33.9,35.9,61,7.6,1015,25,0,Clear
Aligarh,2026-08-22,31.1,38.1,34.1,36.1,73,5.2,1012,43,14.4,Rain
Gorakhpur,2026-08-19,33.2,40.2,36.2,38.2,52,4,1017,10,0,Clouds
Gorakhpur,2026-08-20,31.7,38.7,34.7,36.7,74,5.3,1012,26,0,Clouds
Gorakhpur,2026-08-21,28.8,35.8,31.8,33.8,77,6.8,1014,59,0,Mist
Gorakhpur,2026-08-22,28.1,35.1,31.1,33.1,59,3.7,1015,28,0.9,Rain
Jhansi,2026-08-19,36.7,43.7,39.7,41.7,60,7.7,1017,10,5.2,Rain
Jhansi,2026-08-20,37.3,44.3,40.3,42.3,64,6.3,1003,29,0,Haze
Jhansi,2026-08-21,33.5,40.5,36.5,38.5,73,2.3,1005,3,0,Haze
Jhansi,2026-08-22,35.8,42.8,38.8,40.8,57,4.7,1017,29,0,Clouds
Mathura,2026-08-19,35.6,42.6,38.6,40.6,66,4.5,1010,38,0,Clouds
Mathura,2026-08-20,34.3,41.3,37.3,39.3,80,5.1,1002,15,0,Mist
Mathura,2026-08-21,34.6,41.6,37.6,39.6,68,6.3,1012,42,0,Clouds
Mathura,2026-08-22,36.5,43.5,39.5,41.5,79,5,1002,23,0,Haze
Saharanpur,2026-08-19,28.8,35.8,31.8,33.8,72,6.3,1010,66,0,Clouds
Saharanpur,2026-08-20,30.4,37.4,33.4,35.4,66,5.1,1011,43,0,Clouds
Saharanpur,2026-08-21,27.6,34.6,30.6,32.6,58,7.6,1002,30,0,Clouds
Saharanpur,2026-08-22,32.6,39.6,35.6,37.6,72,6.8,1011,40,0,Mist
Firozabad,2026-08-19,32.1,39.1,35.1,37.1,78,3.7,1013,41,0,Mist
Firozabad,2026-08-20,33.1,40.1,36.1,38.1,61,4,1015,30,0,Clouds
Firozabad,2026-08-21,30.7,37.7,33.7,35.7,61,4.8,1000,28,0,Clear
Firozabad,2026-08-22,36,43,39,41,77,7.4,1010,30,0,Clouds
Muzaffarnagar,2026-08-19,32.2,39.2,35.2,37.2,66,4.8,1016,18,11.1,Rain
Muzaffarnagar,2026-08-20,32.6,39.6,35.6,37.6,58,7.6,1003,11,0,Clear
Muzaffarnagar,2026-08-21,30.8,37.8,33.8,35.8,80,2.2,1005,41,0,Haze
Muzaffarnagar,2026-08-22,28.8,35.8,31.8,33.8,54,8,1015,65,3.9,Rain
Ayodhya,2026-08-19,30,37,33,35,77,3.5,1014,63,3.1,Rain
Ayodhya,2026-08-20,32.5,39.5,35.5,37.5,64,5.1,1005,16,9.8,Rain
Ayodhya,2026-08-21,30,37,33,35,62,3.5,1012,32,0,Clouds
Ayodhya,2026-08-22,31.9,38.9,34.9,36.9,81,4.6,1016,25,0,Haze
Shahjahanpur,2026-08-19,31,38,34,36,50,6.3,1007,64,0.5,Rain
Shahjahanpur,2026-08-20,31.4,38.4,34.4,36.4,75,7.1,1010,32,0,Clouds
Shahjahanpur,2026-08-21,30,37,33,35,80,7.6,1009,32,0,Clouds
Shahjahanpur,2026-08-22,28.6,35.6,31.6,33.6,80,3.1,1016,59,0,Mist
Rampur,2026-08-19,31.4,38.4,34.4,36.4,69,6.3,1013,51,0,Haze
Rampur,2026-08-20,32.9,39.9,35.9,37.9,64,2.1,1008,23,0,Clear
Rampur,2026-08-21,28.2,35.2,31.2,33.2,55,6.9,1000,51,0,Haze
Rampur,2026-08-22,33.5,40.5,36.5,38.5,82,2.1,1004,66,0,Haze
Lucknow,2026-08-23,25.6,31.3,27.6,30.9,87,2.4,1003,99,22.9,Rain
Lucknow,2026-08-24,25.6,30.9,28,31.9,83,3.9,1002,88,6,Rain
Kanpur,2026-08-23,25.6,31.3,27.5,30.2,84,4.2,1003,96,11.2,Clouds
Kanpur,2026-08-24,25.2,30.8,27.1,29.8,86,3.9,1002,85,16,Clouds
Agra,2026-08-23,27.8,36,31.5,35.8,61,3.2,1002,79,7.9,Clouds
Agra,2026-08-24,26.8,33.7,30.3,34.9,68,3.7,1001,100,6.8,Clouds
Varanasi,2026-08-23,26,31.6,28.5,33,85,3.5,1002,100,12.7,Rain
Varanasi,2026-08-24,25.6,32.1,28.7,33.4,80,3.7,1002,94,4.5,Rain
Prayagraj,2026-08-23,26,30,27.6,30.6,84,3.7,1003,100,7.7,Clouds
Prayagraj,2026-08-24,25.7,31.7,28.4,32.6,78,3.5,1002,89,2.3,Clouds
Ghaziabad,2026-08-23,28.3,38,32.5,37.9,61,3,1001,85,1.3,Clouds
Ghaziabad,2026-08-24,27.7,37.2,32.8,38.6,61,2.6,1000,55,3.1,Clouds
Noida,2026-08-23,30.4,38.3,34,38.9,53,3.3,1001,82,2.7,Clouds
Noida,2026-08-24,29.5,39,34.3,39.6,53,2.5,1000,67,2.6,Clouds
Meerut,2026-08-23,25.9,35.4,29.5,34.1,79,2.7,1002,95,3.6,Clouds
Meerut,2026-08-24,25.3,35,30.6,36.3,74,2.1,1001,47,3,Clouds
Bareilly,2026-08-23,25.3,31.8,28.2,32,85,2.8,1002,98,21.4,Rain
Bareilly,2026-08-24,25.7,31.5,28.3,32.8,85,2,1001,88,13,Rain
Moradabad,2026-08-23,25.4,33.1,28.2,31.6,84,3,1002,98,9.6,Clouds
Moradabad,2026-08-24,25.7,33.2,29.1,33.7,82,2.3,1001,77,8.2,Rain
Aligarh,2026-08-23,27.3,35.5,31.1,36.1,66,2.9,1002,88,6,Clouds
Aligarh,2026-08-24,27.1,36.9,31.1,36.6,68,3.1,1001,93,1.4,Clouds
Gorakhpur,2026-08-23,29.9,39.8,33.8,37.4,50,3.4,1001,10,0.6,Clear
Gorakhpur,2026-08-24,28.5,40.2,34,37.5,50,2.9,1000,74,3.3,Clouds
Jhansi,2026-08-23,24.1,26.6,25.1,25.8,92,3.7,1004,100,17.7,Rain
Jhansi,2026-08-24,24.2,29,26.1,27.4,84,4,1003,97,5,Clouds
Mathura,2026-08-23,29,35.7,31.5,35.9,61,3.4,1002,98,6.4,Clouds
Mathura,2026-08-24,28.1,36.3,31.8,36.7,62,4.3,1001,82,2.1,Clouds
Saharanpur,2026-08-23,24.1,32.6,27.8,31.2,86,2.6,1002,82,15.6,Clouds
Saharanpur,2026-08-24,24.4,33.2,28.6,33,82,2.2,1001,56,5.4,Rain
Firozabad,2026-08-23,26.5,35.7,31.4,35.4,63,3.2,1002,92,5.7,Clouds
Firozabad,2026-08-24,25.6,30.3,28,31.4,80,3.8,1002,99,11.7,Rain
Muzaffarnagar,2026-08-23,24.9,33.7,28.4,32.2,85,2.7,1002,97,5,Clouds
Muzaffarnagar,2026-08-24,24.6,33.8,29.3,33.9,81,2,1001,46,5,Rain
Ayodhya,2026-08-23,25.7,28.2,26.5,28,92,1.9,1003,96,22.8,Clouds
Ayodhya,2026-08-24,25.2,31.7,28.3,32.7,85,3.1,1002,79,4.1,Rain
Shahjahanpur,2026-08-23,25.8,31.5,27.9,31.4,86,2.3,1002,99,20.1,Rain
Shahjahanpur,2026-08-24,25.6,30,27.2,30.7,89,2.3,1002,73,18.4,Rain
Rampur,2026-08-23,25.2,31.3,28,31.4,85,3.2,1002,97,11.8,Clouds
Rampur,2026-08-24,25.8,33.1,28.9,33.7,82,2.4,1001,79,7.2,Rain
Lucknow,2026-08-25,27.5,32,29.2,33.9,76,3.4,1002,80,17.6,Rain
Lucknow,2026-08-26,25.5,32.2,27.9,31.3,85,2.4,1001,100,54.9,Rain
Lucknow,2026-08-27,24.3,26.8,25.9,27.1,92,1.6,1002,100,20,Rain
Lucknow,2026-08-28,25.2,31.7,27.8,31.5,85,1.3,1002,96,23.6,Clouds
Kanpur,2026-08-25,27.5,32.4,29.6,34.6,75,3,1001,87,16.7,Rain
Kanpur,2026-08-26,25.6,31.3,27.8,31,82,3.3,1002,100,9.3,Rain
Kanpur,2026-08-27,25.2,27.8,26.2,27,89,2.3,1002,100,9.8,Rain
Kanpur,2026-08-28,25,31.6,28.4,32.2,80,1.9,1002,95,5.5,Clouds
Agra,2026-08-25,25.6,35.7,29.8,32.7,64,1.8,1002,100,5.3,Rain
Agra,2026-08-26,23.4,30.6,27.2,30,74,3.2,1002,100,1.1,Clouds
Agra,2026-08-27,28.2,37.2,32.3,35.5,54,3.4,1001,94,0,Clouds
Agra,2026-08-28,29.5,38,33.3,36.5,49,4.2,1001,83,0,Clouds
Varanasi,2026-08-25,26.4,32.8,29.6,34.8,79,4.2,1000,92,16.8,Rain
Varanasi,2026-08-26,26.5,33.1,29.2,34.5,83,2.7,1000,99,35.1,Rain
Varanasi,2026-08-27,25.1,26.1,25.6,26.3,96,4.3,1001,100,102,Rain
Varanasi,2026-08-28,25.1,30.2,26.8,29.3,88,3.3,1002,97,1.5,Rain
Prayagraj,2026-08-25,26.9,32.6,29.4,35.1,80,3.3,1001,100,28.4,Rain
Prayagraj,2026-08-26,25.7,31.1,28.1,32.4,87,3.4,1000,100,64.1,Rain
Prayagraj,2026-08-27,25,26.6,25.4,26.3,94,3.9,1002,100,35.4,Rain
Prayagraj,2026-08-28,25.2,30.7,27.6,30.5,84,3.5,1002,98,4.4,Rain
Ghaziabad,2026-08-25,28.1,34,30.9,34.1,59,2.2,1002,42,0.9,Clouds
Ghaziabad,2026-08-26,28.5,35.3,31.3,35.5,61,2.9,1001,59,0.4,Clouds
Ghaziabad,2026-08-27,27.6,38.2,32,36.3,61,3.6,1001,59,0.7,Clouds
Ghaziabad,2026-08-28,27.5,38.4,33.3,38,56,2.4,1001,29,0.4,Clear
Noida,2026-08-25,27.8,34.1,30.9,32.5,51,2.3,1002,45,1,Clouds
Noida,2026-08-26,29.1,35.2,31.8,34.7,53,2.6,1001,78,0.3,Clouds
Noida,2026-08-27,29.3,40,33.9,37.8,51,3.7,1000,64,0.6,Clouds
Noida,2026-08-28,28.7,39.9,34.9,38.7,47,2.3,1001,30,0,Clear
Meerut,2026-08-25,27.7,33.7,30.7,36.1,69,1.8,1002,49,0.8,Clouds
Meerut,2026-08-26,27,35.5,30.4,35.6,72,2.5,1001,55,0.9,Rain
Meerut,2026-08-27,25.9,35.9,29.8,33.9,75,3.4,1001,47,1.3,Clouds
Meerut,2026-08-28,25.2,35.5,30.6,35.8,71,2.4,1001,36,2.2,Clear
Bareilly,2026-08-25,27,34.9,30.2,35.8,76,2,1002,85,10.4,Clouds
Bareilly,2026-08-26,26.4,31.9,28.1,31.5,85,1.7,1002,100,18.9,Clouds
Bareilly,2026-08-27,25.4,32.2,28.1,31.4,83,3.3,1002,92,3.6,Rain
Bareilly,2026-08-28,25.6,33.5,29.5,34.6,77,1.9,1001,78,1.6,Clouds
Moradabad,2026-08-25,27.1,34.9,30,35.4,76,2.2,1002,75,2.1,Rain
Moradabad,2026-08-26,26.5,31.7,28.2,32.4,87,2.4,1002,98,2.2,Clouds
Moradabad,2026-08-27,25,33.2,28,31.2,82,3.5,1002,80,0.4,Rain
Moradabad,2026-08-28,25,34.4,29.6,34.5,76,2.3,1001,61,0.8,Clouds
Aligarh,2026-08-25,27.5,35.3,31,35.4,64,2.3,1002,57,0.4,Clouds
Aligarh,2026-08-26,27,31.1,28.5,32.8,77,3.1,1001,99,0.1,Clouds
Aligarh,2026-08-27,26.5,36.6,30.7,34.7,66,2.8,1001,94,0.1,Clouds
Aligarh,2026-08-28,26.6,36.6,31.8,36.4,63,2,1001,77,0,Clouds
Gorakhpur,2026-08-25,29.5,37.9,33.5,36.1,47,3.3,1001,24,0,Clouds
Gorakhpur,2026-08-26,29.8,41.3,35.3,37.5,41,3.4,999,20,0,Clouds
Gorakhpur,2026-08-27,32.6,41.7,36.7,38,33,4.7,999,30,0,Clear
Gorakhpur,2026-08-28,31.1,40.4,35.7,37,35,3.5,1000,61,0,Clouds
Jhansi,2026-08-25,24.3,29.5,26.2,28.3,89,3.1,1003,96,39.1,Rain
Jhansi,2026-08-26,24.5,26.2,25.5,26.1,87,3.5,1003,100,5.3,Clouds
Jhansi,2026-08-27,24.3,27.2,25.7,27.1,84,5.6,1003,100,3.5,Clouds
Jhansi,2026-08-28,24,28.6,25.8,27.4,81,5.7,1003,93,1,Clouds
Mathura,2026-08-25,27.4,35.7,31.2,34.4,58,2.1,1002,83,0.3,Clouds
Mathura,2026-08-26,26.3,31.8,28.6,32.1,72,3.3,1001,98,0.5,Clouds
Mathura,2026-08-27,28.5,38,32.9,36.2,52,3,1000,94,0.2,Clouds
Mathura,2026-08-28,28.7,38.1,33.5,36.7,49,2.9,1001,86,0,Clouds
Saharanpur,2026-08-25,26.6,34.1,29.8,33.7,73,1.7,1002,48,0,Clouds
Saharanpur,2026-08-26,25.9,34.9,29.5,33.6,77,2.7,1001,45,0.3,Clouds
Saharanpur,2026-08-27,24.2,33.9,28.3,31.9,82,3.6,1002,47,6.2,Clouds
Saharanpur,2026-08-28,24.4,33.6,29.4,34.1,75,2.6,1002,36,0.4,Clouds
Firozabad,2026-08-25,27.3,36.1,30.7,35.4,68,2.5,1002,87,8.5,Rain
Firozabad,2026-08-26,25.5,29.5,27.2,30,79,3.2,1002,100,1.5,Clouds
Firozabad,2026-08-27,26.5,37.2,30.9,34.2,63,3.1,1001,98,0,Clouds
Firozabad,2026-08-28,28.3,36.7,32.2,36.7,58,3.6,1001,84,0.4,Clouds
Muzaffarnagar,2026-08-25,26.9,33.8,30,35.4,75,1.6,1002,53,0,Clouds
Muzaffarnagar,2026-08-26,24.8,35.1,29.3,34.2,80,2.4,1001,63,1.2,Clouds
Muzaffarnagar,2026-08-27,24.6,33.9,28.4,32.5,83,3.6,1001,43,3.5,Clear
Muzaffarnagar,2026-08-28,24.3,33.8,29.4,34.3,77,2.3,1001,62,1.9,Clouds
Ayodhya,2026-08-25,27.3,33.9,29.8,35.6,78,4.5,1001,84,1.7,Rain
Ayodhya,2026-08-26,25.7,32.9,28.9,33.6,82,3.6,1001,95,32.7,Rain
Ayodhya,2026-08-27,25.5,28.1,26.8,29.3,92,2.3,1002,100,14,Rain
Ayodhya,2026-08-28,25.3,32,27.9,32,87,2,1001,95,20.2,Rain
Shahjahanpur,2026-08-25,27,34.4,30.2,36,76,2.7,1002,72,10.9,Rain
Shahjahanpur,2026-08-26,26.1,29.6,27.6,31.2,86,2,1002,99,20.5,Clouds
Shahjahanpur,2026-08-27,26,29.7,27.4,30.1,86,2.7,1002,100,0.2,Rain
Shahjahanpur,2026-08-28,26,33.7,29.4,34.4,79,1.9,1001,73,4.7,Rain
Rampur,2026-08-25,26.8,35.1,29.8,35.1,79,2.2,1002,79,8.2,Rain
Rampur,2026-08-26,25.8,32.7,27.9,30.4,89,2.1,1002,99,6.1,Clouds
Rampur,2026-08-27,24.9,31.8,27.4,30.4,84,3.6,1002,86,0.4,Rain
Rampur,2026-08-28,25,34,29.3,33.6,77,2.3,1001,60,1,Clouds
Bijnor,2026-08-24,27,27,27,29.9,82,1,1003,100,0,Clouds
Bijnor,2026-08-25,26.7,34.2,29.8,34.8,75,1.8,1002,53,0.1,Clouds
Bijnor,2026-08-26,25.2,34.3,28.8,32.9,83,2.6,1001,77,4.2,Rain
Bijnor,2026-08-27,24.5,33.3,28,31.7,84,4,1002,38,4.2,Rain
Bijnor,2026-08-28,24.4,34,29.4,34.2,77,2.4,1001,57,0.5,Clouds
Etawah,2026-08-24,28.8,28.8,28.8,34.3,80,2.6,1001,100,0.9,Rain
Etawah,2026-08-25,27.8,35.7,31.2,36.9,68,2.6,1002,98,11.4,Rain
Etawah,2026-08-26,26.1,27.8,27,29.1,83,2.4,1002,100,3,Clouds
Etawah,2026-08-27,26.6,33.4,29.2,32.4,70,3.6,1002,100,0,Clouds
Etawah,2026-08-28,26.9,36.4,30.1,34.2,68,3.1,1001,95,4.7,Clouds
Rae Bareli,2026-08-24,28.3,28.3,28.3,33.5,84,2.7,1001,99,0.3,Rain
Rae Bareli,2026-08-25,27.5,32.5,29.6,35.2,77,3.5,1001,95,27.1,Rain
Rae Bareli,2026-08-26,25.9,31.7,28.1,31.7,85,3.3,1001,100,69.6,Rain
Rae Bareli,2026-08-27,24.8,26.2,25.3,26.2,95,3,1002,100,27.9,Rain
Rae Bareli,2026-08-28,25,31.8,28.1,32.6,85,2.3,1002,96,11.9,Rain
Sitapur,2026-08-24,27.9,27.9,27.9,33.1,88,3.2,1002,51,2.1,Rain
Sitapur,2026-08-25,27.5,34.1,30.2,35.9,74,3.3,1002,74,5.2,Rain
Sitapur,2026-08-26,26.4,31.4,28.4,32.6,82,2.7,1002,100,13.6,Clouds
Sitapur,2026-08-27,25.5,29.3,26.7,28.7,89,2.1,1002,99,8.6,Clouds
Sitapur,2026-08-28,25.9,32.6,28.5,32.4,82,2.3,1002,85,4.3,Clouds
Hardoi,2026-08-24,28.3,28.3,28.3,33.3,83,2.6,1002,12,0.2,Rain
Hardoi,2026-08-25,27.8,33.6,30.3,36.1,73,2.6,1002,80,3.3,Rain
Hardoi,2026-08-26,26.6,30,28.2,32.4,82,2.5,1002,100,14.4,Clouds
Hardoi,2026-08-27,26,29.8,27.4,29.9,86,2.1,1002,100,1.3,Rain
Hardoi,2026-08-28,26.4,32.9,29.3,33.8,79,1.9,1001,98,7.4,Rain
Azamgarh,2026-08-24,27.9,27.9,27.9,33,87,4.5,1001,97,2.6,Rain
Azamgarh,2026-08-25,27.6,33.9,30.4,36.2,73,4.6,1001,90,4.1,Clouds
Azamgarh,2026-08-26,26.2,33.6,29.6,34.9,79,3.8,1000,96,28.8,Rain
Azamgarh,2026-08-27,25.5,28.4,26.7,29.2,93,2.3,1001,100,18.8,Rain
Azamgarh,2026-08-28,25.6,32.1,28.4,33,84,2.3,1001,99,9.3,Rain
Badaun,2026-08-24,27.9,27.9,27.9,32.3,84,2.2,1002,100,0,Clouds
Badaun,2026-08-25,27.5,33.6,30.4,35.8,71,1.9,1002,78,10.1,Clouds
Badaun,2026-08-26,26.7,30.5,28,32.5,83,2.4,1002,100,11,Clouds
Badaun,2026-08-27,26.2,33.3,28.8,32.5,80,3.4,1002,94,2.4,Rain
Badaun,2026-08-28,26.2,34.1,29.6,34.6,77,2.5,1001,84,3.6,Rain
Bahraich,2026-08-24,28.1,28.1,28.1,33.5,87,3,1002,99,0,Clouds
Bahraich,2026-08-25,27.7,33,30.1,36,76,3.8,1002,77,1.8,Clouds
Bahraich,2026-08-26,26.4,33.1,29.1,33.5,80,3.2,1002,97,23.9,Rain
Bahraich,2026-08-27,25.6,28.9,27.1,29.7,87,2.8,1002,95,22.3,Rain
Bahraich,2026-08-28,25.5,32,28.5,32.3,84,1.8,1002,95,21.9,Rain
Ballia,2026-08-24,28.1,28.1,28.1,32.1,78,4.6,1001,85,0,Clouds
Ballia,2026-08-25,27.9,35.4,30.9,35.4,65,5.2,1000,90,0.6,Clouds
Ballia,2026-08-26,27.7,34.8,30.6,36.5,72,4.2,1000,99,6.7,Rain
Ballia,2026-08-27,25.9,29.5,27.7,31.1,87,3.3,1001,100,32.8,Rain
Ballia,2026-08-28,26.1,32.5,28.8,32.8,79,3,1001,100,2.3,Clouds
Banda,2026-08-24,29.3,29.3,29.3,34.9,77,0.8,1001,100,0,Clouds
Banda,2026-08-25,26.3,32.4,29.2,34.1,80,2.1,1001,98,43.1,Rain
Banda,2026-08-26,24.7,29.4,26.5,28.5,90,4.3,1002,100,39.4,Rain
Banda,2026-08-27,25,26.4,25.7,26.3,90,3.3,1003,100,3.7,Clouds
Banda,2026-08-28,25.1,31.8,27.6,29.9,79,4.7,1002,90,2.2,Clouds
Barabanki,2026-08-24,28.6,28.6,28.6,33.8,81,2.6,1002,92,0,Clouds
Barabanki,2026-08-25,27.4,32.4,29.8,35.4,75,3.6,1002,86,4.1,Rain
Barabanki,2026-08-26,25.8,32.7,28.2,31.9,83,2.7,1001,100,44.6,Rain
Barabanki,2026-08-27,25,27.1,26.1,27.4,93,2,1002,100,22.7,Rain
Barabanki,2026-08-28,25.2,31.1,27.4,30.2,89,1.4,1001,97,49.1,Rain
Basti,2026-08-24,27.5,27.5,27.5,32.3,90,3.4,1002,89,1.6,Rain
Basti,2026-08-25,27.3,32.9,29.8,35.5,77,4.6,1001,83,1.1,Rain
Basti,2026-08-26,25.8,34.3,29.3,34,80,4.1,1001,93,16.1,Rain
